date,city,aqi,pm25,pm10,temp,humidity,wind_speed,rain,dow,month,is_weekend,is_winter,festival_season,school_day,traffic_level,construction_activity,target_aqi_next_day
2024-09-03,Beijing,161,63.5,234.9,18.6,37,2.9,0.0,1,9,0,0,0,1,2,2,157.0
2024-09-04,Beijing,157,237.8,216.3,-4.3,52,9.5,0.0,2,9,0,0,0,1,2,2,135.0
2024-09-05,Beijing,135,105.4,266.4,-6.9,83,3.1,0.0,3,9,0,0,0,1,2,2,87.0
2024-09-06,Beijing,87,204.6,190.2,-7.3,24,2.8,0.0,4,9,0,0,0,1,2,2,262.0
2024-09-07,Beijing,262,232.7,231.0,-9.1,12,2.4,0.0,5,9,1,0,0,0,0,2,219.0
2024-09-08,Beijing,219,19.6,289.0,0.1,17,12.9,0.0,6,9,1,0,0,0,0,2,129.0
2024-09-09,Beijing,129,71.2,219.4,1.8,14,3.5,0.0,0,9,0,0,0,1,2,2,82.0
2024-09-10,Beijing,82,214.5,284.2,34.9,62,12.8,0.0,1,9,0,0,0,1,2,2,196.0
2024-09-11,Beijing,196,192.3,273.9,-8.2,79,12.7,0.0,2,9,0,0,0,1,2,2,282.0
2024-09-12,Beijing,282,168.4,217.7,18.3,80,10.8,0.0,3,9,0,0,0,1,2,2,272.0
2024-09-13,Beijing,272,186.6,176.3,13.3,44,7.0,0.0,4,9,0,0,0,1,2,2,33.0
2024-09-14,Beijing,33,16.0,96.1,25.9,68,7.3,0.0,5,9,1,0,0,0,0,2,283.0
2024-09-15,Beijing,283,121.8,269.2,12.9,14,3.1,0.0,6,9,1,0,0,0,0,2,176.0
2024-09-16,Beijing,176,208.4,235.2,9.8,76,9.0,0.0,0,9,0,0,0,1,2,2,136.0
2024-09-17,Beijing,136,106.1,17.8,3.7,50,8.6,0.0,1,9,0,0,0,1,2,2,160.0
2024-09-18,Beijing,160,126.4,178.0,8.0,70,10.0,0.0,2,9,0,0,0,1,2,2,266.0
2024-09-19,Beijing,266,111.6,30.1,-8.8,85,11.1,0.0,3,9,0,0,0,1,2,2,281.0
2024-09-20,Beijing,281,230.9,220.6,0.7,23,14.9,0.0,4,9,0,0,0,1,2,2,176.0
2024-09-21,Beijing,176,246.9,100.6,18.6,42,13.3,0.0,5,9,1,0,0,0,0,2,50.0
2024-09-22,Beijing,50,249.5,108.9,-4.1,60,11.1,0.0,6,9,1,0,0,0,0,2,291.0
2024-09-23,Beijing,291,208.3,167.3,-7.9,33,13.7,0.0,0,9,0,0,0,1,2,2,157.0
2024-09-24,Beijing,157,165.3,57.9,16.5,35,7.7,0.0,1,9,0,0,0,1,2,2,283.0
2024-09-25,Beijing,283,16.0,95.0,-8.6,46,12.0,0.0,2,9,0,0,0,1,2,2,121.0
2024-09-26,Beijing,121,136.3,79.1,1.2,71,5.8,0.0,3,9,0,0,0,1,2,2,232.0
2024-09-27,Beijing,232,243.8,217.3,37.8,71,1.6,0.0,4,9,0,0,0,1,2,2,41.0
2024-09-28,Beijing,41,216.3,93.4,34.6,59,13.8,0.0,5,9,1,0,0,0,0,2,271.0
2024-09-29,Beijing,271,144.8,296.8,13.3,40,8.4,0.0,6,9,1,0,0,0,0,2,46.0
2024-09-30,Beijing,46,246.7,230.3,-6.3,83,5.5,0.0,0,9,0,0,0,1,2,2,32.0
2024-10-01,Beijing,32,220.8,133.7,26.4,63,6.8,0.0,1,10,0,0,1,1,3,2,280.0
2024-10-02,Beijing,280,33.7,56.6,22.6,57,12.2,0.0,2,10,0,0,1,1,3,2,255.0
2024-10-03,Beijing,255,106.2,233.7,-0.2,39,5.3,0.0,3,10,0,0,1,1,3,2,77.0
2024-10-04,Beijing,77,80.1,17.5,25.7,23,1.8,0.0,4,10,0,0,1,1,3,2,147.0
2024-10-05,Beijing,147,40.4,156.7,18.6,69,11.1,0.0,5,10,1,0,1,0,1,2,195.0
2024-10-06,Beijing,195,22.4,12.8,33.4,71,3.1,0.0,6,10,1,0,1,0,1,2,110.0
2024-10-07,Beijing,110,114.1,110.1,-7.7,54,1.2,0.0,0,10,0,0,1,1,3,2,158.0
2024-10-08,Beijing,158,139.9,85.9,17.2,74,12.9,0.0,1,10,0,0,1,1,3,2,232.0
2024-10-09,Beijing,232,188.1,248.4,4.4,64,1.9,0.0,2,10,0,0,1,1,3,2,267.0
2024-10-10,Beijing,267,235.6,31.3,22.3,50,1.8,0.0,3,10,0,0,1,1,3,2,154.0
2024-10-11,Beijing,154,198.2,147.0,-3.2,67,0.9,0.0,4,10,0,0,1,1,3,2,54.0
2024-10-12,Beijing,54,7.4,226.3,6.9,12,2.0,0.0,5,10,1,0,1,0,1,2,223.0
2024-10-13,Beijing,223,106.5,74.6,21.7,49,14.4,0.0,6,10,1,0,1,0,1,2,37.0
2024-10-14,Beijing,37,172.8,143.7,31.4,22,0.7,0.0,0,10,0,0,1,1,3,2,237.0
2024-10-15,Beijing,237,39.6,86.6,-2.9,38,5.1,0.0,1,10,0,0,1,1,3,2,44.0
2024-10-16,Beijing,44,145.9,294.8,27.3,59,6.1,0.0,2,10,0,0,1,1,3,2,267.0
2024-10-17,Beijing,267,14.5,209.3,7.3,58,7.9,0.0,3,10,0,0,1,1,3,2,35.0
2024-10-18,Beijing,35,84.9,130.7,11.7,84,11.7,0.0,4,10,0,0,1,1,3,2,161.0
2024-10-19,Beijing,161,25.7,294.2,13.9,72,13.6,0.0,5,10,1,0,1,0,1,2,170.0
2024-10-20,Beijing,170,241.2,123.6,29.9,66,6.9,0.0,6,10,1,0,1,0,1,2,154.0
2024-10-21,Beijing,154,239.6,201.3,28.6,54,3.6,0.0,0,10,0,0,1,1,3,2,234.0
2024-10-22,Beijing,234,108.3,48.8,24.4,24,11.1,0.0,1,10,0,0,1,1,3,2,136.0
2024-10-23,Beijing,136,185.7,237.2,-3.0,25,11.5,0.0,2,10,0,0,1,1,3,2,190.0
2024-10-24,Beijing,190,161.4,94.2,23.6,23,7.8,0.0,3,10,0,0,1,1,3,2,295.0
2024-10-25,Beijing,295,185.7,94.9,39.9,75,12.3,0.0,4,10,0,0,1,1,3,2,50.0
2024-10-26,Beijing,50,209.0,76.8,28.1,30,11.3,0.0,5,10,1,0,1,0,1,2,267.0
2024-10-27,Beijing,267,16.0,170.7,30.9,54,11.3,0.0,6,10,1,0,1,0,1,2,56.0
2024-10-28,Beijing,56,148.8,31.1,-5.6,75,7.1,0.0,0,10,0,0,1,1,3,2,148.0
2024-10-29,Beijing,148,174.3,18.6,35.4,17,12.7,0.0,1,10,0,0,1,1,3,2,297.0
2024-10-30,Beijing,297,168.6,160.4,36.3,82,14.3,0.0,2,10,0,0,1,1,3,2,93.0
2024-10-31,Beijing,93,233.1,54.4,-8.6,79,8.4,0.0,3,10,0,0,1,1,3,2,283.0
2024-11-01,Beijing,283,143.4,76.5,31.2,57,13.7,0.0,4,11,0,1,1,1,3,2,197.0
2024-11-02,Beijing,197,78.7,124.5,19.3,36,10.4,0.0,5,11,1,1,1,0,1,2,184.0
2024-11-03,Beijing,184,215.1,292.5,21.7,58,7.7,0.0,6,11,1,1,1,0,1,2,234.0
2024-11-04,Beijing,234,68.0,164.7,14.8,50,3.2,0.0,0,11,0,1,1,1,3,2,152.0
2024-11-05,Beijing,152,209.8,106.2,-1.3,24,2.8,0.0,1,11,0,1,1,1,3,2,280.0
2024-11-06,Beijing,280,67.8,203.4,27.4,23,9.8,0.0,2,11,0,1,1,1,3,2,160.0
2024-11-07,Beijing,160,120.6,242.8,6.1,76,6.3,0.0,3,11,0,1,1,1,3,2,208.0
2024-11-08,Beijing,208,169.6,207.6,10.3,37,2.6,0.0,4,11,0,1,1,1,3,2,106.0
2024-11-09,Beijing,106,156.9,68.6,19.5,56,8.3,0.0,5,11,1,1,1,0,1,2,171.0
2024-11-10,Beijing,171,76.2,162.2,0.0,23,14.4,0.0,6,11,1,1,1,0,1,2,241.0
2024-11-11,Beijing,241,38.9,92.0,23.0,15,1.6,0.0,0,11,0,1,1,1,3,2,55.0
2024-11-12,Beijing,55,148.7,140.6,18.8,69,14.2,0.0,1,11,0,1,1,1,3,2,188.0
2024-11-13,Beijing,188,142.0,248.1,34.7,87,0.8,0.0,2,11,0,1,1,1,3,2,46.0
2024-11-14,Beijing,46,55.5,81.3,5.2,50,11.3,0.0,3,11,0,1,1,1,3,2,250.0
2024-11-15,Beijing,250,167.2,218.1,1.0,44,4.6,0.0,4,11,0,1,1,1,3,2,191.0
2024-11-16,Beijing,191,75.8,137.5,1.3,40,9.6,0.0,5,11,1,1,1,0,1,2,133.0
2024-11-17,Beijing,133,234.7,180.8,0.5,79,13.9,0.0,6,11,1,1,1,0,1,2,283.0
2024-11-18,Beijing,283,104.8,262.4,38.7,67,4.7,0.0,0,11,0,1,1,1,3,2,249.0
2024-11-19,Beijing,249,246.6,221.2,-4.3,33,5.7,0.0,1,11,0,1,1,1,3,2,238.0
2024-11-20,Beijing,238,137.0,139.1,7.0,64,12.5,0.0,2,11,0,1,1,1,3,2,111.0
2024-11-21,Beijing,111,68.8,25.9,5.5,69,1.7,0.0,3,11,0,1,1,1,3,2,294.0
2024-11-22,Beijing,294,167.0,83.9,31.1,34,10.0,0.0,4,11,0,1,1,1,3,2,189.0
2024-11-23,Beijing,189,135.6,121.5,10.8,44,14.6,0.0,5,11,1,1,1,0,1,2,103.0
2024-11-24,Beijing,103,77.4,289.7,14.9,34,14.7,0.0,6,11,1,1,1,0,1,2,275.0
2024-11-25,Beijing,275,201.1,240.8,34.8,50,5.5,0.0,0,11,0,1,1,1,3,2,171.0
2024-11-26,Beijing,171,149.9,292.1,-9.2,26,2.6,0.0,1,11,0,1,1,1,3,2,258.0
2024-11-27,Beijing,258,243.1,291.3,20.4,75,2.7,0.0,2,11,0,1,1,1,3,2,197.0
2024-11-28,Beijing,197,104.4,167.3,24.6,39,7.8,0.0,3,11,0,1,1,1,3,2,265.0
2024-11-29,Beijing,265,166.6,32.7,26.5,53,9.4,0.0,4,11,0,1,1,1,3,2,163.0
2024-11-30,Beijing,163,163.8,32.6,18.5,47,7.0,0.0,5,11,1,1,1,0,1,2,298.0
2024-12-01,Beijing,298,17.0,295.5,12.5,39,9.3,0.0,6,12,1,1,0,0,0,2,286.0
2024-12-02,Beijing,286,232.0,277.8,29.6,80,10.4,0.0,0,12,0,1,0,1,2,2,41.0
2024-12-03,Beijing,41,10.0,11.4,-8.3,10,6.6,0.0,1,12,0,1,0,1,2,2,237.0
2024-12-04,Beijing,237,19.2,28.8,8.7,79,7.4,0.0,2,12,0,1,0,1,2,2,76.0
2024-12-05,Beijing,76,41.6,71.6,6.9,65,2.3,0.0,3,12,0,1,0,1,2,2,74.0
2024-12-06,Beijing,74,93.6,223.5,-0.5,65,8.9,0.0,4,12,0,1,0,1,2,2,211.0
2024-12-07,Beijing,211,184.9,171.2,8.4,40,6.6,0.0,5,12,1,1,0,0,0,2,33.0
2024-12-08,Beijing,33,25.5,112.7,24.6,50,9.4,0.0,6,12,1,1,0,0,0,2,286.0
2024-12-09,Beijing,286,91.8,204.1,35.4,30,0.7,0.0,0,12,0,1,0,1,2,2,161.0
2024-12-10,Beijing,161,212.0,151.7,1.5,74,11.6,0.0,1,12,0,1,0,1,2,2,251.0
2024-12-11,Beijing,251,50.2,127.8,35.2,84,9.1,0.0,2,12,0,1,0,1,2,2,125.0
2024-12-12,Beijing,125,247.2,74.6,26.3,27,10.3,0.0,3,12,0,1,0,1,2,2,129.0
2024-12-13,Beijing,129,55.2,214.5,9.7,55,10.9,0.0,4,12,0,1,0,1,2,2,140.0
2024-12-14,Beijing,140,90.6,48.7,12.6,57,8.4,0.0,5,12,1,1,0,0,0,2,34.0
2024-12-15,Beijing,34,216.2,117.8,18.6,35,14.4,0.0,6,12,1,1,0,0,0,2,59.0
2024-12-16,Beijing,59,82.7,283.4,33.5,72,2.3,0.0,0,12,0,1,0,1,2,2,238.0
2024-12-17,Beijing,238,173.3,138.4,1.4,69,11.7,0.0,1,12,0,1,0,1,2,2,269.0
2024-12-18,Beijing,269,135.3,234.5,20.1,41,12.8,0.0,2,12,0,1,0,1,2,2,73.0
2024-12-19,Beijing,73,118.2,191.6,1.0,46,7.2,0.0,3,12,0,1,0,1,2,2,144.0
2024-12-20,Beijing,144,48.2,106.2,-7.4,11,6.3,0.0,4,12,0,1,0,1,2,2,203.0
2024-12-21,Beijing,203,96.2,95.0,21.2,85,2.7,0.0,5,12,1,1,0,0,0,2,289.0
2024-12-22,Beijing,289,134.8,47.6,24.7,36,13.4,0.0,6,12,1,1,0,0,0,2,198.0
2024-12-23,Beijing,198,144.9,20.3,22.4,49,10.9,0.0,0,12,0,1,0,1,2,2,73.0
2024-12-24,Beijing,73,107.5,246.0,9.9,63,13.5,0.0,1,12,0,1,0,1,2,2,145.0
2024-12-25,Beijing,145,27.3,246.7,30.3,46,2.7,0.0,2,12,0,1,0,1,2,2,294.0
2024-12-26,Beijing,294,239.0,109.9,-2.1,75,13.6,0.0,3,12,0,1,0,1,2,2,98.0
2024-12-27,Beijing,98,105.9,157.6,34.1,81,13.2,0.0,4,12,0,1,0,1,2,2,290.0
2024-12-28,Beijing,290,57.4,172.5,20.5,54,11.4,0.0,5,12,1,1,0,0,0,2,127.0
2024-12-29,Beijing,127,238.9,137.7,26.8,65,7.6,0.0,6,12,1,1,0,0,0,2,285.0
2024-12-30,Beijing,285,196.2,74.0,10.7,56,8.5,0.0,0,12,0,1,0,1,2,2,84.0
2024-01-01,Cairo,241,103.6,217.9,37.5,23,14.0,0.0,0,1,0,1,0,1,2,2,271.0
2024-01-02,Cairo,271,123.8,155.5,-1.5,90,1.5,0.0,1,1,0,1,0,1,2,2,181.0
2024-01-03,Cairo,181,67.9,105.6,11.2,22,10.4,0.0,2,1,0,1,0,1,2,2,197.0
2024-01-04,Cairo,197,47.2,24.6,23.6,68,13.9,0.0,3,1,0,1,0,1,2,2,282.0
2024-01-05,Cairo,282,105.7,205.7,-9.9,90,6.5,0.0,4,1,0,1,0,1,2,2,170.0
2024-01-06,Cairo,170,78.5,255.2,13.1,25,11.9,0.0,5,1,1,1,0,0,0,2,224.0
2024-01-07,Cairo,224,155.2,189.5,36.1,72,2.6,0.0,6,1,1,1,0,0,0,2,298.0
2024-01-08,Cairo,298,95.7,245.2,24.0,38,3.0,0.0,0,1,0,1,0,1,2,2,285.0
2024-01-09,Cairo,285,144.9,55.6,2.1,27,11.6,0.0,1,1,0,1,0,1,2,2,79.0
2024-01-10,Cairo,79,125.4,247.1,30.1,38,7.8,0.0,2,1,0,1,0,1,2,2,161.0
2024-01-11,Cairo,161,222.3,211.7,16.0,59,13.5,0.0,3,1,0,1,0,1,2,2,296.0
2024-01-12,Cairo,296,44.6,164.2,-8.0,51,6.5,0.0,4,1,0,1,0,1,2,2,192.0
2024-01-13,Cairo,192,97.7,199.0,-7.3,10,4.9,0.0,5,1,1,1,0,0,0,2,101.0
2024-01-14,Cairo,101,75.6,34.7,-2.4,29,13.6,0.0,6,1,1,1,0,0,0,2,245.0
2024-01-15,Cairo,245,182.9,234.6,-0.6,65,14.9,0.0,0,1,0,1,0,1,2,2,151.0
2024-01-16,Cairo,151,113.5,109.7,14.5,36,14.8,0.0,1,1,0,1,0,1,2,2,117.0
2024-01-17,Cairo,117,19.9,126.9,12.3,63,4.5,0.0,2,1,0,1,0,1,2,2,193.0
2024-01-18,Cairo,193,54.8,257.0,0.6,90,1.1,0.0,3,1,0,1,0,1,2,2,182.0
2024-01-19,Cairo,182,127.9,272.5,12.3,21,2.9,0.0,4,1,0,1,0,1,2,2,38.0
2024-01-20,Cairo,38,142.8,73.0,24.0,17,4.6,0.0,5,1,1,1,0,0,0,2,33.0
2024-01-21,Cairo,33,212.0,267.1,38.2,90,13.6,0.0,6,1,1,1,0,0,0,2,68.0
2024-01-22,Cairo,68,224.5,127.8,9.7,89,4.8,0.0,0,1,0,1,0,1,2,2,246.0
2024-01-23,Cairo,246,72.6,63.1,10.0,31,9.7,0.0,1,1,0,1,0,1,2,2,71.0
2024-01-24,Cairo,71,9.1,15.2,33.8,22,5.3,0.0,2,1,0,1,0,1,2,2,264.0
2024-01-25,Cairo,264,163.0,207.7,26.7,51,7.0,0.0,3,1,0,1,0,1,2,2,270.0
2024-01-26,Cairo,270,11.0,236.3,-1.6,23,9.9,0.0,4,1,0,1,0,1,2,2,168.0
2024-01-27,Cairo,168,52.9,218.8,-7.9,87,13.1,0.0,5,1,1,1,0,0,0,2,242.0
2024-01-28,Cairo,242,169.9,296.6,-4.8,12,12.1,0.0,6,1,1,1,0,0,0,2,88.0
2024-01-29,Cairo,88,117.4,162.1,5.2,90,7.3,0.0,0,1,0,1,0,1,2,2,219.0
2024-01-30,Cairo,219,6.7,250.9,14.7,55,14.8,0.0,1,1,0,1,0,1,2,2,147.0
2024-01-31,Cairo,147,39.0,253.4,26.8,63,4.3,0.0,2,1,0,1,0,1,2,2,264.0
2024-02-01,Cairo,264,31.7,25.6,2.0,90,3.4,0.0,3,2,0,1,0,1,2,2,158.0
2024-02-02,Cairo,158,233.1,278.3,20.5,72,6.7,0.0,4,2,0,1,0,1,2,2,160.0
2024-02-03,Cairo,160,43.8,227.0,22.0,52,11.6,0.0,5,2,1,1,0,0,0,2,255.0
2024-02-04,Cairo,255,231.1,177.5,17.7,32,3.7,0.0,6,2,1,1,0,0,0,2,256.0
2024-02-05,Cairo,256,163.9,42.0,-9.1,62,9.5,0.0,0,2,0,1,0,1,2,2,133.0
2024-02-06,Cairo,133,103.5,81.6,13.0,72,4.8,0.0,1,2,0,1,0,1,2,2,44.0
2024-02-07,Cairo,44,63.5,93.1,23.7,81,3.1,0.0,2,2,0,1,0,1,2,2,94.0
2024-02-08,Cairo,94,150.1,135.1,1.5,70,7.5,0.0,3,2,0,1,0,1,2,2,124.0
2024-02-09,Cairo,124,218.9,244.5,25.7,14,2.9,0.0,4,2,0,1,0,1,2,2,177.0
2024-02-10,Cairo,177,83.3,93.0,3.8,85,9.5,0.0,5,2,1,1,0,0,0,2,35.0
2024-02-11,Cairo,35,76.0,205.3,6.8,19,7.7,0.0,6,2,1,1,0,0,0,2,193.0
2024-02-12,Cairo,193,6.0,162.6,-7.9,10,2.7,0.0,0,2,0,1,0,1,2,2,210.0
2024-02-13,Cairo,210,237.4,154.0,5.2,56,14.8,0.0,1,2,0,1,0,1,2,2,240.0
2024-02-14,Cairo,240,171.6,76.1,-6.1,40,6.9,0.0,2,2,0,1,0,1,2,2,98.0
2024-02-15,Cairo,98,137.7,194.9,20.8,61,2.6,0.0,3,2,0,1,0,1,2,2,151.0
2024-02-16,Cairo,151,109.6,245.5,11.0,26,2.0,0.0,4,2,0,1,0,1,2,2,242.0
2024-02-17,Cairo,242,75.4,35.9,5.8,86,9.4,0.0,5,2,1,1,0,0,0,2,270.0
2024-02-18,Cairo,270,177.3,23.2,-4.2,45,5.5,0.0,6,2,1,1,0,0,0,2,288.0
2024-02-19,Cairo,288,159.8,162.1,8.6,57,1.9,0.0,0,2,0,1,0,1,2,2,202.0
2024-02-20,Cairo,202,66.2,26.6,26.9,49,6.9,0.0,1,2,0,1,0,1,2,2,278.0
2024-02-21,Cairo,278,16.9,234.7,7.1,76,6.8,0.0,2,2,0,1,0,1,2,2,284.0
2024-02-22,Cairo,284,197.1,190.2,15.7,70,10.8,0.0,3,2,0,1,0,1,2,2,269.0
2024-02-23,Cairo,269,134.2,279.8,-2.7,22,1.3,0.0,4,2,0,1,0,1,2,2,30.0
2024-02-24,Cairo,30,66.1,265.6,21.4,57,4.2,0.0,5,2,1,1,0,0,0,2,236.0
2024-02-25,Cairo,236,156.3,185.6,39.5,55,6.9,0.0,6,2,1,1,0,0,0,2,218.0
2024-02-26,Cairo,218,40.1,171.7,14.5,77,14.7,0.0,0,2,0,1,0,1,2,2,92.0
2024-02-27,Cairo,92,239.2,20.8,11.7,31,6.2,0.0,1,2,0,1,0,1,2,2,85.0
2024-02-28,Cairo,85,100.5,141.3,-6.7,88,14.0,0.0,2,2,0,1,0,1,2,2,263.0
2024-02-29,Cairo,263,116.1,65.1,20.0,19,4.1,0.0,3,2,0,1,0,1,2,2,250.0
2024-03-01,Cairo,250,76.6,150.4,25.7,19,5.7,0.0,4,3,0,0,0,1,2,2,102.0
2024-03-02,Cairo,102,71.5,119.5,14.5,85,11.8,0.0,5,3,1,0,0,0,0,2,136.0
2024-03-03,Cairo,136,12.0,23.6,8.0,29,12.1,0.0,6,3,1,0,0,0,0,2,73.0
2024-03-04,Cairo,73,208.9,208.3,18.8,82,13.2,0.0,0,3,0,0,0,1,2,2,225.0
2024-03-05,Cairo,225,135.5,206.4,23.8,21,12.2,0.0,1,3,0,0,0,1,2,2,254.0
2024-03-06,Cairo,254,28.6,248.5,39.3,39,10.3,0.0,2,3,0,0,0,1,2,2,47.0
2024-03-07,Cairo,47,132.6,145.1,29.6,11,9.7,0.0,3,3,0,0,0,1,2,2,118.0
2024-03-08,Cairo,118,12.5,49.9,17.8,19,6.2,0.0,4,3,0,0,0,1,2,2,49.0
2024-03-09,Cairo,49,208.2,65.2,37.0,34,7.4,0.0,5,3,1,0,0,0,0,2,160.0
2024-03-10,Cairo,160,232.3,261.5,-10.0,75,13.6,0.0,6,3,1,0,0,0,0,2,266.0
2024-03-11,Cairo,266,6.2,121.9,28.7,35,6.9,0.0,0,3,0,0,0,1,2,2,117.0
2024-03-12,Cairo,117,182.3,203.9,1.1,79,7.4,0.0,1,3,0,0,0,1,2,2,208.0
2024-03-13,Cairo,208,187.8,48.4,-4.4,45,7.3,0.0,2,3,0,0,0,1,2,2,64.0
2024-03-14,Cairo,64,180.9,254.9,19.9,86,6.2,0.0,3,3,0,0,0,1,2,2,162.0
2024-03-15,Cairo,162,37.4,271.1,20.3,33,10.4,0.0,4,3,0,0,0,1,2,2,282.0
2024-03-16,Cairo,282,58.3,287.2,1.9,80,2.4,0.0,5,3,1,0,0,0,0,2,103.0
2024-03-17,Cairo,103,31.2,183.7,30.7,65,9.7,0.0,6,3,1,0,0,0,0,2,123.0
2024-03-18,Cairo,123,230.1,52.4,32.8,32,7.5,0.0,0,3,0,0,0,1,2,2,203.0
2024-03-19,Cairo,203,229.2,186.0,13.9,44,8.0,0.0,1,3,0,0,0,1,2,2,53.0
2024-03-20,Cairo,53,95.7,247.7,33.6,85,10.4,0.0,2,3,0,0,0,1,2,2,177.0
2024-03-21,Cairo,177,127.7,208.3,23.0,64,5.0,0.0,3,3,0,0,0,1,2,2,195.0
2024-03-22,Cairo,195,42.1,51.5,-7.5,18,13.0,0.0,4,3,0,0,0,1,2,2,275.0
2024-03-23,Cairo,275,56.1,37.5,1.4,27,4.6,0.0,5,3,1,0,0,0,0,2,146.0
2024-03-24,Cairo,146,164.9,173.1,-6.4,52,15.0,0.0,6,3,1,0,0,0,0,2,45.0
2024-03-25,Cairo,45,23.1,75.2,13.1,84,10.2,0.0,0,3,0,0,0,1,2,2,55.0
2024-03-26,Cairo,55,14.3,25.5,11.6,41,14.1,0.0,1,3,0,0,0,1,2,2,272.0
2024-03-27,Cairo,272,86.3,210.4,2.0,87,10.9,0.0,2,3,0,0,0,1,2,2,255.0
2024-03-28,Cairo,255,56.8,176.0,-9.2,80,2.1,0.0,3,3,0,0,0,1,2,2,203.0
2024-03-29,Cairo,203,15.3,201.1,12.0,44,7.8,0.0,4,3,0,0,0,1,2,2,87.0
2024-03-30,Cairo,87,222.1,50.0,8.9,60,11.7,0.0,5,3,1,0,0,0,0,2,251.0
2024-03-31,Cairo,251,50.5,227.7,24.4,49,5.6,0.0,6,3,1,0,0,0,0,2,261.0
2024-04-01,Cairo,261,217.3,237.1,-5.3,85,5.8,0.0,0,4,0,0,0,1,2,2,180.0
2024-04-02,Cairo,180,7.6,258.6,5.3,70,8.4,0.0,1,4,0,0,0,1,2,2,190.0
2024-04-03,Cairo,190,121.6,223.1,2.3,69,1.1,0.0,2,4,0,0,0,1,2,2,141.0
2024-04-04,Cairo,141,68.4,289.5,13.1,64,13.6,0.0,3,4,0,0,0,1,2,2,242.0
2024-04-05,Cairo,242,175.7,150.6,31.5,35,10.4,0.0,4,4,0,0,0,1,2,2,141.0
2024-04-06,Cairo,141,225.5,282.8,15.4,37,12.4,0.0,5,4,1,0,0,0,0,2,37.0
2024-04-07,Cairo,37,126.9,162.4,-2.4,53,1.8,0.0,6,4,1,0,0,0,0,2,112.0
2024-04-08,Cairo,112,185.2,140.7,30.7,22,8.5,0.0,0,4,0,0,0,1,2,2,101.0
2024-04-09,Cairo,101,27.7,206.4,-4.2,43,1.8,0.0,1,4,0,0,0,1,2,2,138.0
2024-04-10,Cairo,138,110.5,76.2,7.5,69,14.2,0.0,2,4,0,0,0,1,2,2,124.0
2024-04-11,Cairo,124,202.1,179.3,10.5,86,4.7,0.0,3,4,0,0,0,1,2,2,49.0
2024-04-12,Cairo,49,116.0,78.7,22.2,73,15.0,0.0,4,4,0,0,0,1,2,2,107.0
2024-04-13,Cairo,107,186.9,57.4,-7.7,44,6.2,0.0,5,4,1,0,0,0,0,2,176.0
2024-04-14,Cairo,176,167.5,124.9,15.7,61,10.6,0.0,6,4,1,0,0,0,0,2,155.0
2024-04-15,Cairo,155,213.7,47.9,6.5,14,5.3,0.0,0,4,0,0,0,1,2,2,188.0
2024-04-16,Cairo,188,201.3,11.1,-3.6,25,7.0,0.0,1,4,0,0,0,1,2,2,127.0
2024-04-17,Cairo,127,111.4,124.5,22.7,68,13.7,0.0,2,4,0,0,0,1,2,2,266.0
2024-04-18,Cairo,266,175.6,214.1,-0.5,32,7.5,0.0,3,4,0,0,0,1,2,2,42.0
2024-04-19,Cairo,42,22.9,131.4,25.8,65,7.1,0.0,4,4,0,0,0,1,2,2,93.0
2024-04-20,Cairo,93,217.4,95.8,6.2,87,8.8,0.0,5,4,1,0,0,0,0,2,51.0
2024-04-21,Cairo,51,123.5,97.6,38.2,53,15.0,0.0,6,4,1,0,0,0,0,2,51.0
2024-04-22,Cairo,51,160.6,167.5,26.5,14,6.7,0.0,0,4,0,0,0,1,2,2,52.0
2024-04-23,Cairo,52,90.3,192.5,6.7,20,4.6,0.0,1,4,0,0,0,1,2,2,172.0
2024-04-24,Cairo,172,94.6,38.5,-3.0,66,3.2,0.0,2,4,0,0,0,1,2,2,166.0
2024-04-25,Cairo,166,118.9,119.8,1.2,89,1.5,0.0,3,4,0,0,0,1,2,2,129.0
2024-04-26,Cairo,129,123.3,163.8,30.0,79,11.1,0.0,4,4,0,0,0,1,2,2,73.0
2024-04-27,Cairo,73,10.6,239.6,14.5,40,3.4,0.0,5,4,1,0,0,0,0,2,273.0
2024-04-28,Cairo,273,59.0,52.4,15.8,68,14.5,0.0,6,4,1,0,0,0,0,2,223.0
2024-04-29,Cairo,223,161.3,298.0,3.6,72,13.1,0.0,0,4,0,0,0,1,2,2,99.0
2024-04-30,Cairo,99,220.2,278.4,24.6,56,11.2,0.0,1,4,0,0,0,1,2,2,179.0
2024-05-01,Cairo,179,175.7,142.1,-9.9,70,14.0,0.0,2,5,0,0,0,1,2,2,113.0
2024-05-02,Cairo,113,173.8,86.4,33.9,25,13.0,0.0,3,5,0,0,0,1,2,2,206.0
2024-05-03,Cairo,206,21.2,62.2,20.7,34,8.6,0.0,4,5,0,0,0,1,2,2,86.0
2024-05-04,Cairo,86,61.0,239.8,33.6,13,10.8,0.0,5,5,1,0,0,0,0,2,154.0
2024-05-05,Cairo,154,249.1,116.1,7.9,41,12.5,0.0,6,5,1,0,0,0,0,2,75.0
2024-05-06,Cairo,75,246.1,245.1,-6.8,85,11.9,0.0,0,5,0,0,0,1,2,2,142.0
2024-05-07,Cairo,142,92.9,192.5,0.1,74,1.1,0.0,1,5,0,0,0,1,2,2,233.0
